"stid","seq","house_sat","treatment","expunge","white","female","age_enroll","income","income_lag","house_num","house_size","move_attempt","unemployed","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0116",4,4,1,1,1,0,42,0,0,0,3,0,1,1,1,3.033333333,1,1,2021
"KSSTID0116",5,3,1,1,1,0,42,0,0,5,6,0,1,1,1,2.333333333,1,1,2022
"KSSTID0116",6,3,1,1,1,0,42,0,0,5,6,0,1,1,1,2.2,1,1,2022
"KSSTID0117",1,3,1,0,0,0,34,0,0,2,5,0,1,1,1,2.344444444,0,0,2020
"KSSTID0117",2,3,1,1,0,0,34,0,0,2,4,0,1,1,1,2.222222222,0,0,2021
"KSSTID0117",3,3,1,1,0,0,34,0,0,2,3,0,1,1,1,2.188888889,0,0,2021
"KSSTID0117",4,1,1,1,0,0,34,0,0,2,4,0,1,1,1,1.666666667,0,0,2021
"KSSTID0117",5,1,1,1,0,0,34,0,0,0,4,0,1,1,1,2.255555556,0,0,2022
"KSSTID0117",6,3,1,1,0,0,34,0,0,2,4,0,1,1,1,2.288888889,0,0,2022
"KSSTID0118",1,2,1,0,0,0,48,0,0,2,2,,1,1,1,6.533333333,0,1,2020
"KSSTID0118",2,3,1,1,0,0,48,0,0,1,3,0,1,1,1,5.7,0,1,2021
"KSSTID0118",3,2,1,1,0,0,48,0,0,2,3,0,1,1,1,5.066666667,0,1,2021
"KSSTID0118",4,2,1,1,0,0,48,0,0,1,4,0,1,1,1,3.066666667,0,1,2021
"KSSTID0118",5,2,1,1,0,0,48,0,0,2,3,0,1,1,1,3.366666667,1,1,2022
"KSSTID0118",6,2,1,1,0,0,48,0,0,1,2,1,1,1,1,2.966666667,1,1,2022
"KSSTID0119",1,4,0,0,0,0,36,7.28961052145117,9.29225025846283,0,3,0,1,0,0,6.533333333,0,1,2020
"KSSTID0119",2,4,0,0,0,0,36,9.12227389310773,7.28961052145117,1,3,0,1,1,0,5.7,0,1,2021
"KSSTID0119",3,4,0,0,0,0,36,9.15451048701551,9.12227389310773,2,2,,1,1,0,5.066666667,0,1,2021
"KSSTID0119",4,,0,0,0,0,36,8.77488347290038,9.15451048701551,1,5,,0,1,0,3.066666667,0,1,2021
"KSSTID0119",5,,0,0,0,0,36,9.2446084564705,8.77488347290038,0,5,,0,0,0,3.366666667,1,0,2022
"KSSTID0119",6,,0,0,0,0,36,9.23324993245889,9.2446084564705,3,6,,0,0,0,2.966666667,0,0,2022
"KSSTID0120",1,1,1,0,1,0,44,9.09793286225664,9.15828468177563,0,1,0,0,0,0,4.8,1,1,2020
"KSSTID0120",2,1,1,0,1,0,44,9.54662473380717,9.09793286225664,4,3,0,0,0,0,4.366666667,1,1,2021
"KSSTID0120",3,2,1,0,1,0,44,9.41068110391545,9.54662473380717,4,3,0,0,0,0,3.9,1,1,2021
"KSSTID0120",4,2,1,1,1,0,44,9.68887500848003,9.41068110391545,4,3,0,0,0,0,2.466666667,1,1,2021
"KSSTID0120",5,2,1,1,1,0,44,9.45356180681775,9.68887500848003,0,1,0,0,0,0,2.833333333,1,1,2022
"KSSTID0120",6,3,1,1,1,0,44,9.50480166350783,9.45356180681775,4,3,0,0,0,0,2.6,1,1,2022
"KSSTID0121",1,3,0,0,1,1,36,9.4180453596012,9.30039677483196,5,3,0,0,0,1,3.9,0,1,2020
"KSSTID0121",2,3,0,0,1,1,36,9.63675842590257,9.4180453596012,4,3,0,0,0,1,3.711111111,0,1,2021
"KSSTID0121",3,3,0,0,1,1,36,9.09460174509132,9.63675842590257,4,3,0,0,0,1,3.533333333,0,1,2021
"KSSTID0121",4,4,0,0,1,1,36,8.94286476683485,9.09460174509132,4,2,,0,0,1,2.355555556,0,1,2021
"KSSTID0121",5,4,0,0,1,1,36,9.2532983237148,8.94286476683485,5,3,0,0,0,1,2.911111111,1,1,2022
"KSSTID0121",6,3,0,0,1,1,36,8.84437526493988,9.2532983237148,4,3,0,0,0,1,2.733333333,0,1,2022
"KSSTID0122",1,4,0,0,0,1,41,0,6.54312016536223,0,2,0,1,0,1,3.466666667,0,0,2020
"KSSTID0122",2,4,0,0,0,1,41,0,0,1,2,0,1,1,1,3.266666667,0,0,2021
"KSSTID0122",3,4,0,0,0,1,41,0,0,1,2,0,1,1,1,2.7,0,0,2021
"KSSTID0122",4,4,0,0,0,1,41,0,0,0,2,0,1,1,1,2,0,0,2021
"KSSTID0122",5,2,0,0,0,1,41,8.3531860963256,0,0,2,0,0,1,1,2.5,0,0,2022
"KSSTID0122",6,3,0,0,0,1,41,9.07747732738592,8.3531860963256,0,2,0,0,0,1,2.333333333,0,0,2022
"KSSTID0123",1,3,0,0,1,0,37,9.80247368760113,9.36199393660483,0,4,0,0,0,1,6.533333333,0,0,2020
"KSSTID0123",2,3,0,0,1,0,37,9.61108435308181,9.80247368760113,0,3,1,0,0,1,5.7,1,1,2021
"KSSTID0123",3,4,0,0,1,0,37,9.58083093916844,9.61108435308181,3,3,1,0,0,1,5.066666667,1,1,2021
"KSSTID0123",4,4,0,0,1,0,37,9.60258919513773,9.58083093916844,5,4,1,0,0,1,3.066666667,1,1,2021
"KSSTID0123",5,4,0,0,1,0,37,9.62369626578708,9.60258919513773,4,4,0,0,0,1,3.366666667,1,0,2022
"KSSTID0123",6,4,0,0,1,0,37,9.5396498744979,9.62369626578708,5,6,0,0,0,1,2.966666667,1,0,2022
"KSSTID0124",1,2,0,0,0,0,32,0,8.80707534192047,0,2,0,1,0,0,6.533333333,0,0,2020
"KSSTID0124",2,2,0,0,0,0,32,8.3478273457825,0,0,2,,1,1,0,5.7,0,0,2021
"KSSTID0124",3,2,0,0,0,0,32,8.9947928972836,8.3478273457825,0,3,1,1,1,0,5.066666667,0,0,2021
"KSSTID0124",4,2,0,0,0,0,32,0,8.9947928972836,0,2,0,1,1,0,3.066666667,0,0,2021
"KSSTID0124",5,1,0,0,0,0,32,0,0,0,2,0,1,1,0,3.366666667,0,0,2022
"KSSTID0124",6,2,0,0,0,0,32,0,0,0,2,,1,1,0,2.966666667,0,0,2022
"KSSTID0125",1,2,1,0,1,0,42,9.79722273923552,9.51466567431537,3,4,0,0,0,1,3.566666667,1,1,2020
"KSSTID0125",2,,1,0,1,0,42,9.40712023523083,9.79722273923552,3,3,0,0,0,1,3.466666667,1,1,2021
"KSSTID0125",3,1,1,1,1,0,42,9.70526402697635,9.40712023523083,3,3,0,0,0,1,2.766666667,1,1,2021
"KSSTID0125",4,2,1,1,1,0,42,9.7767473333175,9.70526402697635,3,3,0,0,0,1,1.7,1,1,2021
"KSSTID0125",5,2,1,1,1,0,42,9.53526331436907,9.7767473333175,3,3,0,0,0,1,2.066666667,1,1,2022
"KSSTID0125",6,2,1,1,1,0,42,9.58119609174449,9.53526331436907,3,3,0,0,0,1,2.266666667,1,1,2022
"KSSTID0126",1,3,0,0,1,1,43,7.80633000505051,7.97527585777257,6,2,,0,0,1,5.311111111,0,1,2020
"KSSTID0126",2,,0,0,1,1,43,7.7846937690535,7.80633000505051,0,1,,0,0,1,4.5,0,1,2021
"KSSTID0126",3,,0,0,1,1,43,8.12235937037673,7.7846937690535,3,2,,0,0,1,4.188888889,0,1,2021
"KSSTID0126",4,3,0,0,1,1,43,8.04498232802045,8.12235937037673,6,2,0,0,0,1,2.866666667,0,1,2021
"KSSTID0126",5,2,0,0,1,1,43,8.56227553773604,8.04498232802045,6,2,0,0,0,1,3.188888889,1,1,2022
"KSSTID0126",6,,0,0,1,1,43,8.55786285433462,8.56227553773604,6,4,0,0,0,1,3,1,1,2022
"KSSTID0127",1,4,0,0,1,1,32,0,5.66936354778574,0,1,0,1,0,0,4.366666667,1,1,2020
"KSSTID0127",2,4,0,0,1,1,32,0,0,0,1,0,1,1,0,4.066666667,1,1,2021
"KSSTID0127",3,4,0,0,1,1,32,6.48867287491479,0,0,1,0,0,1,0,3.533333333,1,1,2021
"KSSTID0127",4,4,0,0,1,1,32,7.97974976974595,6.48867287491479,4,3,0,0,0,0,2.4,1,1,2021
"KSSTID0127",5,4,0,0,1,1,32,7.90015854396313,7.97974976974595,3,3,0,0,0,0,3.066666667,1,1,2022
"KSSTID0127",6,4,0,0,1,1,32,7.95350110666019,7.90015854396313,0,1,0,0,0,0,2.7,1,1,2022
"KSSTID0128",1,2,1,0,1,0,32,0,0,1,1,1,1,1,1,3.666666667,0,0,2020
"KSSTID0128",2,,1,0,1,0,32,0,0,0,1,1,1,1,1,3.866666667,0,0,2021
"KSSTID0128",3,1,1,0,1,0,32,0,0,0,1,1,1,1,1,3.4,0,0,2021
"KSSTID0128",4,3,1,0,1,0,32,0,0,0,2,1,1,1,1,2.433333333,0,0,2021
"KSSTID0128",5,2,1,1,1,0,32,0,0,0,2,0,1,1,1,3.233333333,1,0,2022
"KSSTID0128",6,2,1,1,1,0,32,0,0,0,2,0,1,1,1,2.6,1,0,2022
"KSSTID0129",1,4,1,0,1,1,49,0,0,2,5,,1,1,0,3.633333333,1,1,2020
"KSSTID0129",2,3,1,0,1,1,49,0,0,3,4,0,1,1,0,3.65,0,0,2021
"KSSTID0129",3,4,1,0,1,1,49,0,0,1,5,0,1,1,0,3.15,0,0,2021
"KSSTID0129",4,3,1,0,1,1,49,4.84418708645859,0,2,5,0,0,1,0,2.166666667,0,0,2021
"KSSTID0129",5,3,1,0,1,1,49,6.5449041588145,4.84418708645859,1,5,0,0,0,0,2.75,0,1,2022
"KSSTID0129",6,3,1,0,1,1,49,6.696947824179,6.5449041588145,5,4,0,0,0,0,2.416666667,0,1,2022
"KSSTID0130",1,4,0,0,1,1,39,9.42031600555195,8.62432234211663,1,2,1,0,0,1,4.366666667,1,0,2020
"KSSTID0130",2,4,0,0,1,1,39,9.29983366645894,9.42031600555195,1,2,0,0,0,1,4.066666667,1,0,2021
"KSSTID0130",3,4,0,0,1,1,39,8.31660827005316,9.29983366645894,1,2,0,0,0,1,3.533333333,1,0,2021
"KSSTID0130",4,4,0,0,1,1,39,8.64375535528395,8.31660827005316,0,2,0,0,0,1,2.4,1,0,2021
"KSSTID0130",5,1,0,0,1,1,39,4.495578509358,8.64375535528395,0,1,,0,0,1,3.066666667,1,0,2022
"KSSTID0130",6,,0,0,1,1,39,0,4.495578509358,0,2,,1,0,1,2.7,1,0,2022
"KSSTID0131",1,,0,0,1,0,49,7.99184597113123,8.15731025020938,1,2,0,0,0,1,3.7,1,0,2020
"KSSTID0131",2,3,0,0,1,0,49,8.00770001288403,7.99184597113123,0,3,0,0,0,1,3.511111111,0,0,2021
"KSSTID0131",3,3,0,0,1,0,49,8.04004409400963,8.00770001288403,0,3,0,0,0,1,3.5,0,0,2021
"KSSTID0131",4,3,0,0,1,0,49,8.29667120080698,8.04004409400963,0,3,0,0,0,1,2.188888889,0,0,2021
"KSSTID0131",5,3,0,0,1,0,49,8.15543391556814,8.29667120080698,0,3,0,0,0,1,2.733333333,1,0,2022
"KSSTID0131",6,3,0,0,1,0,49,8.39066578494448,8.15543391556814,0,3,0,0,0,1,2.633333333,0,0,2022
"KSSTID0132",1,3,1,0,0,0,48,0,0,2,4,0,1,1,1,6.533333333,0,0,2020
"KSSTID0132",2,2,1,1,0,0,48,0,0,2,4,1,1,1,1,5.7,0,1,2021
"KSSTID0132",3,3,1,1,0,0,48,8.41643540028498,0,3,3,1,0,1,1,4.633333333,0,1,2021
"KSSTID0132",4,4,1,1,0,0,48,8.29005918883126,8.41643540028498,2,4,0,0,0,1,3.066666667,0,1,2021
"KSSTID0132",5,4,1,1,0,0,48,8.11995812342809,8.29005918883126,3,3,0,0,0,1,3.366666667,1,0,2022
"KSSTID0132",6,4,1,1,0,0,48,9.12328572132299,8.11995812342809,2,3,0,0,0,1,2.966666667,0,0,2022
"KSSTID0133",1,3,0,0,1,1,40,9.17077800046433,8.93534547585641,2,2,0,0,0,0,3.15,0,1,2020
"KSSTID0133",2,3,0,0,1,1,40,9.2785923023674,9.17077800046433,1,2,0,0,0,0,2.95,0,0,2021
"KSSTID0133",3,2,0,0,1,1,40,9.23398072381727,9.2785923023674,2,2,0,0,0,0,2.933333333,0,0,2021
"KSSTID0133",4,3,0,0,1,1,40,9.43161497789947,9.23398072381727,1,2,0,0,0,0,1.833333333,0,0,2021
"KSSTID0133",5,3,0,0,1,1,40,9.29893990384663,9.43161497789947,3,2,0,0,0,0,2.183333333,0,1,2022
"KSSTID0133",6,2,0,0,1,1,40,9.55354986225006,9.29893990384663,2,2,0,0,0,0,2.216666667,1,1,2022
"KSSTID0134",1,,1,0,0,1,43,8.17410552098602,7.44532993604068,1,2,0,0,0,1,2.95,0,1,2021
"KSSTID0134",2,2,1,0,0,1,43,8.74641105667442,8.17410552098602,2,2,,0,0,1,2.766666667,0,1,2021
"KSSTID0134",3,,1,1,0,1,43,8.99371801140224,8.74641105667442,1,1,,0,0,1,2.933333333,0,1,2021
"KSSTID0134",4,,1,1,0,1,43,8.3767373083199,8.99371801140224,0,1,,0,0,1,1.833333333,0,1,2021
"KSSTID0134",5,,1,1,0,1,43,8.46586410691454,8.3767373083199,0,1,,0,0,1,2.183333333,0,1,2022
"KSSTID0134",6,,1,1,0,1,43,8.73085997972632,8.46586410691454,3,1,,0,0,1,2.216666667,1,1,2022
"KSSTID0135",1,1,1,0,1,1,45,0,8.65248603178042,1,5,0,1,0,0,6.533333333,0,1,2020
"KSSTID0135",2,3,1,0,1,1,45,8.57922858233569,0,1,5,0,1,1,0,5.7,1,1,2021
"KSSTID0135",3,1,1,1,1,1,45,6.38350663488401,8.57922858233569,1,4,0,1,1,0,4.633333333,0,1,2021
"KSSTID0135",4,3,1,1,1,1,45,8.38626412408984,6.38350663488401,1,5,0,0,1,0,3.066666667,0,1,2021
"KSSTID0135",5,2,1,1,1,1,45,4.56871364897748,8.38626412408984,1,4,0,0,0,0,3.366666667,1,1,2022
"KSSTID0135",6,2,1,1,1,1,45,0,4.56871364897748,0,1,0,1,0,0,2.966666667,0,1,2022
"KSSTID0136",1,3,1,0,1,1,45,0,4.95477016125486,3,4,0,1,0,1,3.9,1,0,2020
"KSSTID0136",2,1,1,1,1,1,45,0,0,4,3,0,1,1,1,3.711111111,1,0,2021
"KSSTID0136",3,1,1,1,1,1,45,6.3393888153195,0,4,3,0,0,1,1,3.633333333,1,0,2021
"KSSTID0136",4,1,1,1,1,1,45,3.65065824129374,6.3393888153195,3,3,0,0,0,1,2.355555556,1,0,2021
"KSSTID0136",5,1,1,1,1,1,45,0,3.65065824129374,2,2,0,1,0,1,2.911111111,1,0,2022
"KSSTID0136",6,2,1,1,1,1,45,0,0,1,3,0,1,1,1,2.733333333,1,0,2022
"KSSTID0137",1,,1,0,0,0,36,9.9184539945134,9.77925224567572,3,3,0,0,0,1,3.8,0,1,2021
"KSSTID0137",2,3,1,0,0,0,36,9.85618313409969,9.9184539945134,3,3,1,0,0,1,3.4,0,1,2021
"KSSTID0137",3,3,1,1,0,0,36,9.51374839098874,9.85618313409969,3,3,0,0,0,1,3.333333333,0,1,2021
"KSSTID0137",4,2,1,1,0,0,36,8.68079767149072,9.51374839098874,3,3,1,1,0,1,2,0,1,2021
"KSSTID0137",5,3,1,1,0,0,36,8.60076897350246,8.68079767149072,3,3,0,1,1,1,2.466666667,0,1,2022
"KSSTID0137",6,2,1,1,0,0,36,9.43697940696291,8.60076897350246,3,3,0,0,1,1,2.4,1,1,2022
"KSSTID0138",1,,0,0,1,1,32,0,6.0404451693296,4,4,0,1,0,1,2.95,0,1,2021
"KSSTID0138",2,3,0,0,1,1,32,0,0,4,5,0,1,1,1,2.766666667,0,1,2021
"KSSTID0138",3,3,0,0,1,1,32,8.41554355968165,0,4,4,0,0,1,1,2.933333333,0,1,2021
"KSSTID0138",4,3,0,0,1,1,32,9.30392816022451,8.41554355968165,4,4,0,0,0,1,1.833333333,0,1,2021
"KSSTID0138",5,3,0,0,1,1,32,9.2585646617832,9.30392816022451,4,4,1,0,0,1,2.183333333,1,1,2022
"KSSTID0138",6,2,0,0,1,1,32,9.28247124810583,9.2585646617832,3,4,1,0,0,1,2.216666667,0,1,2022
"KSSTID0139",1,,1,0,0,1,50,8.89041454535656,8.60251731245643,2,3,0,0,0,0,5.7,0,1,2021
"KSSTID0139",2,1,1,0,0,1,50,8.98723794481636,8.89041454535656,2,3,1,0,0,0,5.066666667,0,1,2021
"KSSTID0139",3,1,1,0,0,1,50,8.70293240137469,8.98723794481636,1,2,1,0,0,0,4.633333333,0,1,2021
"KSSTID0139",4,1,1,0,0,1,50,7.95062932136539,8.70293240137469,1,2,0,0,0,0,3.066666667,0,1,2021
"KSSTID0139",5,3,1,1,0,1,50,7.57224575029228,7.95062932136539,1,2,0,0,0,0,3.366666667,0,0,2022
"KSSTID0139",6,3,1,1,0,1,50,7.56294095325496,7.57224575029228,1,4,0,0,0,0,2.966666667,0,0,2022
"KSSTID0140",1,,1,0,1,1,52,0,0,3,6,1,1,1,1,5.7,1,0,2021
"KSSTID0140",2,3,1,0,1,1,52,0,0,3,5,0,1,1,1,5.066666667,1,0,2021
"KSSTID0140",3,2,1,1,1,1,52,0,0,0,1,0,1,1,1,4.633333333,1,0,2021
"KSSTID0140",4,,1,1,1,1,52,0,0,1,2,1,1,1,1,3.066666667,1,0,2021
"KSSTID0140",5,1,1,1,1,1,52,0,0,0,2,1,1,1,1,3.366666667,0,0,2022
"KSSTID0140",6,3,1,1,1,1,52,0,0,0,2,0,1,1,1,2.966666667,1,0,2022
"KSSTID0141",1,,1,1,1,0,37,9.67711378970163,9.83225091568933,2,4,0,0,0,1,2.866666667,1,1,2021
"KSSTID0141",2,4,1,1,1,0,37,9.81180418787947,9.67711378970163,2,3,0,0,0,1,2.733333333,1,1,2021
"KSSTID0141",3,4,1,1,1,0,37,9.80068099497133,9.81180418787947,2,4,0,0,0,1,2.966666667,1,1,2021
"KSSTID0141",4,4,1,1,1,0,37,9.99619297927834,9.80068099497133,2,4,0,0,0,1,1.866666667,1,1,2021
"KSSTID0141",5,4,1,1,1,0,37,9.86575089762346,9.99619297927834,2,4,0,0,0,1,2.433333333,1,1,2022
"KSSTID0141",6,4,1,1,1,0,37,9.91935893318654,9.86575089762346,2,3,0,0,0,1,2.333333333,1,1,2022
"KSSTID0142",1,,0,0,1,0,53,0,0,1,3,0,1,1,1,5.7,0,0,2021
"KSSTID0142",2,2,0,0,1,0,53,7.99224159760413,0,1,3,0,0,1,1,5.066666667,0,0,2021
"KSSTID0142",3,2,0,0,1,0,53,7.03339183926824,7.99224159760413,1,3,0,0,0,1,4.633333333,0,0,2021
"KSSTID0142",4,3,0,0,1,0,53,8.02228356681565,7.03339183926824,1,3,0,0,0,1,3.066666667,0,0,2021
"KSSTID0142",5,1,0,0,1,0,53,4.13067649146949,8.02228356681565,1,3,0,0,0,1,3.366666667,0,0,2022
"KSSTID0142",6,2,0,0,1,0,53,0,4.13067649146949,1,3,0,1,0,1,2.966666667,0,0,2022
"KSSTID0143",1,,0,0,1,0,34,0,7.55981480473726,2,6,0,1,0,1,4.55,0,0,2021
"KSSTID0143",2,4,0,0,1,0,34,0,0,2,6,0,1,1,1,4.15,0,0,2021
"KSSTID0143",3,4,0,0,1,0,34,0,0,3,3,0,1,1,1,3.983333333,0,0,2021
"KSSTID0143",4,4,0,0,1,0,34,0,0,3,3,,1,1,1,2.55,0,0,2021
"KSSTID0143",5,2,0,0,1,0,34,0,0,3,3,,1,1,1,2.916666667,0,0,2022
"KSSTID0143",6,,0,0,1,0,34,0,0,0,1,,1,1,1,2.716666667,0,0,2022
"KSSTID0144",1,,0,0,1,1,55,8.73535957716558,8.9098837175593,2,3,0,0,0,1,2.95,1,0,2021
"KSSTID0144",2,3,0,0,1,1,55,9.13121382782998,8.73535957716558,2,3,1,0,0,1,2.766666667,1,0,2021
"KSSTID0144",3,2,0,0,1,1,55,8.94612739970099,9.13121382782998,2,3,0,0,0,1,2.933333333,1,0,2021
"KSSTID0144",4,1,0,0,1,1,55,9.35572646910156,8.94612739970099,2,3,0,0,0,1,1.833333333,1,0,2021
"KSSTID0144",5,3,0,0,1,1,55,9.06403516908647,9.35572646910156,2,3,,0,0,1,2.183333333,1,0,2022
"KSSTID0144",6,4,0,0,1,1,55,9.39176402577587,9.06403516908647,0,1,,0,0,1,2.216666667,1,0,2022
"KSSTID0145",1,,1,0,0,0,30,8.61238154561831,8.98861456518709,5,3,0,0,0,1,4.366666667,1,1,2021
"KSSTID0145",2,2,1,0,0,0,30,9.40069127379674,8.61238154561831,0,1,,0,0,1,3.9,1,1,2021
"KSSTID0145",3,,1,1,0,0,30,8.92045988478057,9.40069127379674,5,6,,0,0,1,3.666666667,1,1,2021
"KSSTID0145",4,2,1,1,0,0,30,7.66834145772631,8.92045988478057,3,3,0,0,0,1,2.466666667,1,1,2021
"KSSTID0145",5,,1,1,0,0,30,7.66398523409458,7.66834145772631,2,3,,0,0,1,2.833333333,0,1,2022
"KSSTID0145",6,,1,1,0,0,30,8.11886555087694,7.66398523409458,3,4,,0,0,1,2.6,1,1,2022
"KSSTID0146",1,3,1,0,1,0,29,9.0907840149144,9.31833252184514,0,2,0,0,0,1,2.95,0,0,2021
"KSSTID0146",2,3,1,0,1,0,29,9.07512756656912,9.0907840149144,0,2,0,0,0,1,2.766666667,0,0,2021
"KSSTID0146",3,3,1,1,1,0,29,9.30327773888525,9.07512756656912,0,3,0,0,0,1,2.933333333,0,0,2021
"KSSTID0146",4,3,1,1,1,0,29,9.324807694504,9.30327773888525,0,3,0,0,0,1,1.833333333,0,0,2021
"KSSTID0146",5,2,1,1,1,0,29,9.14660792587282,9.324807694504,0,3,0,0,0,1,2.183333333,1,0,2022
"KSSTID0146",6,3,1,1,1,0,29,9.71864361721851,9.14660792587282,0,2,0,0,0,1,2.883333333,0,0,2022
"KSSTID0147",1,4,0,0,0,0,59,0,0,2,3,0,1,1,1,5.7,1,0,2021
"KSSTID0147",2,3,0,0,0,0,59,0,0,3,3,0,1,1,1,5.066666667,0,0,2021
"KSSTID0147",3,4,0,0,0,0,59,0,0,2,3,0,1,1,1,4.633333333,1,0,2021
"KSSTID0147",4,3,0,0,0,0,59,0,0,2,3,0,1,1,1,3.366666667,1,0,2022
"KSSTID0147",5,3,0,0,0,0,59,0,0,2,3,0,1,1,1,2.966666667,1,0,2022
"KSSTID0147",6,3,0,0,0,0,59,0,0,2,3,0,1,1,1,3.333333333,1,0,2022
"KSSTID0148",1,2,0,0,1,1,30,0,0,1,1,1,1,1,1,4.733333333,0,0,2021
"KSSTID0148",2,2,0,0,1,1,30,0,0,2,6,0,1,1,1,4.6,0,0,2021
"KSSTID0148",3,2,0,0,1,1,30,0,0,2,6,0,1,1,1,4.4,0,0,2021
"KSSTID0148",4,2,0,0,1,1,30,4.61512051684126,0,2,6,0,0,1,1,3.2,0,0,2022
"KSSTID0148",5,2,0,0,1,1,30,0,4.61512051684126,2,5,0,1,0,1,3,0,0,2022
"KSSTID0148",6,2,0,0,1,1,30,0,0,2,6,0,1,1,1,3.533333333,0,0,2022
"KSSTID0149",1,3,1,0,1,1,30,8.20222487916232,8.14826057103436,2,2,0,0,0,1,2.266666667,0,0,2021
"KSSTID0149",2,3,1,0,1,1,30,8.65869275368994,8.20222487916232,1,2,0,0,0,1,2.216666667,0,0,2021
"KSSTID0149",3,4,1,1,1,1,30,9.30111665281267,8.65869275368994,1,3,0,0,0,1,2.5,0,0,2021
"KSSTID0149",4,4,1,1,1,1,30,8.92674991742765,9.30111665281267,3,3,0,0,0,1,2.05,0,0,2022
"KSSTID0149",5,4,1,1,1,1,30,8.78916043014749,8.92674991742765,3,3,0,0,0,1,2.116666667,0,0,2022
"KSSTID0149",6,4,1,1,1,1,30,8.71654228667671,8.78916043014749,3,3,0,0,0,1,2.6,0,0,2022
"KSSTID0150",1,1,1,0,0,0,50,8.52297643617196,5.85458469751056,0,2,,1,0,0,5.7,1,0,2021
"KSSTID0150",2,,1,0,0,0,50,8.43598313599069,8.52297643617196,1,2,0,1,1,0,5.066666667,1,0,2021
"KSSTID0150",3,1,1,0,0,0,50,8.23536064375335,8.43598313599069,0,1,0,1,1,0,4.633333333,0,0,2021
"KSSTID0150",4,1,1,0,0,0,50,0,8.23536064375335,0,2,,1,1,0,3.366666667,0,0,2022
"KSSTID0150",5,,1,0,0,0,50,0,0,4,3,,1,1,0,2.966666667,1,0,2022
"KSSTID0150",6,,1,0,0,0,50,0,0,2,3,,1,1,0,3.333333333,1,0,2022
"KSSTID0151",1,2,0,0,1,0,49,0,6.40040693579569,3,6,0,1,0,1,3.75,1,1,2021
"KSSTID0151",2,3,0,0,1,0,49,0,0,3,6,0,1,1,1,3.45,1,1,2021
"KSSTID0151",3,2,0,0,1,0,49,0,0,3,4,0,1,1,1,2.266666667,1,1,2021
"KSSTID0151",4,3,0,0,1,0,49,0,0,3,4,0,1,1,1,2.8,1,0,2022
"KSSTID0151",5,3,0,0,1,0,49,0,0,3,1,0,1,1,1,2.616666667,1,0,2022
"KSSTID0151",6,2,0,0,1,0,49,0,0,4,4,0,1,1,1,3.266666667,1,0,2022
"KSSTID0152",1,1,1,0,0,0,63,0,0,1,5,0,1,1,1,5.7,0,0,2021
"KSSTID0152",2,1,1,0,0,0,63,0,0,0,5,1,1,1,1,5.066666667,0,0,2021
"KSSTID0152",3,1,1,0,0,0,63,0,0,5,5,1,1,1,1,3.066666667,1,0,2021
"KSSTID0152",4,2,1,0,0,0,63,0,0,0,4,1,1,1,1,3.366666667,1,0,2022
"KSSTID0152",5,3,1,0,0,0,63,0,0,0,3,0,1,1,1,2.966666667,0,0,2022
"KSSTID0152",6,1,1,0,0,0,63,0,0,2,4,0,1,1,1,3.333333333,1,0,2022
"KSSTID0153",1,3,0,0,1,0,39,10.3029500140884,9.77200776820904,3,4,0,0,0,1,2.033333333,1,1,2021
"KSSTID0153",2,4,0,0,1,0,39,9.87072879589724,10.3029500140884,3,4,1,0,0,1,2.166666667,1,1,2021
"KSSTID0153",3,3,0,0,1,0,39,9.89650422576996,9.87072879589724,3,4,0,0,0,1,1.466666667,1,1,2021
"KSSTID0153",4,3,0,0,1,0,39,10.4594816471936,9.89650422576996,4,3,0,0,0,1,1.766666667,1,1,2022
"KSSTID0153",5,4,0,0,1,0,39,9.86943271325043,10.4594816471936,3,3,0,0,0,1,2.066666667,1,1,2022
"KSSTID0153",6,3,0,0,1,0,39,9.96821433720101,9.86943271325043,3,3,0,0,0,1,2.6,1,1,2022
"KSSTID0154",1,,0,0,0,0,30,9.28536435303704,8.59658276276575,0,1,,0,0,0,2.95,0,0,2021
"KSSTID0154",2,,0,0,0,0,30,9.60398725246437,9.28536435303704,0,1,,0,0,0,2.766666667,0,0,2021
"KSSTID0154",3,,0,0,0,0,30,9.03990785957464,9.60398725246437,0,1,0,0,0,0,1.833333333,0,0,2021
"KSSTID0154",4,2,0,0,0,0,30,8.90035679262764,9.03990785957464,0,2,0,0,0,0,2.183333333,0,1,2022
"KSSTID0154",5,,0,0,0,0,30,9.31779738843959,8.90035679262764,0,2,,0,0,0,2.216666667,0,1,2022
"KSSTID0154",6,,0,0,0,0,30,9.2292151179432,9.31779738843959,4,5,,0,0,0,2.883333333,0,1,2022
"KSSTID0155",1,1,0,0,0,1,40,0,7.09773907238914,4,3,1,1,0,1,5.7,0,1,2021
"KSSTID0155",2,2,0,0,0,1,40,8.15277405274407,0,4,3,0,1,1,1,5.066666667,0,1,2021
"KSSTID0155",3,1,0,0,0,1,40,0,8.15277405274407,4,3,0,1,1,1,3.066666667,0,1,2021
"KSSTID0155",4,2,0,0,0,1,40,0,0,2,3,0,1,1,1,3.366666667,1,1,2022
"KSSTID0155",5,4,0,0,0,1,40,0,0,2,3,0,1,1,1,2.966666667,1,1,2022
