"stid","seq","income_ratio","treatment","expunge","white","female","age_enroll","unemploy_lag","local_unemploy","ps_employed","married","dependent","year","pe_income_avg"
263,-6,0,0,0,0,1,39,1,14.46666667,1,0,0,2020,5067.98875
263,-4,1.56515343488085,0,0,0,1,39,0,6.533333333,1,0,0,2020,5067.98875
263,4,1.74522881488243,0,0,0,1,39,0,2.866666667,1,0,0,2022,5067.98875
263,-1,1.61446490977313,0,0,0,1,39,0,4.633333333,1,0,0,2021,5067.98875
263,5,0,0,0,0,1,39,0,3.266666667,1,0,0,2023,5067.98875
263,-5,1.10162044065311,0,0,0,1,39,1,9.1,1,0,0,2020,5067.98875
263,-2,1.77500788651119,0,0,0,1,39,0,5.066666667,1,0,0,2021,5067.98875
263,7,0,0,0,0,1,39,1,3.3,1,0,0,2023,5067.98875
264,-3,1.00782053491945,1,0,1,1,32,0,3.866666667,1,1,1,2021,2820.93875
264,0,0.0478564095019787,1,0,1,1,32,0,2.566666667,1,1,1,2021,2820.93875
264,-4,1.37429782904716,1,0,1,1,32,0,4.4,1,1,1,2020,2820.93875
264,-2,0.219540392360522,1,0,1,1,32,0,3.433333333,1,1,1,2021,2820.93875
264,-1,1.88969717970658,1,0,1,1,32,0,3.8,1,1,1,2021,2820.93875
264,2,1.46500167718991,1,0,1,1,32,0,2.8,1,0,1,2022,2820.93875
264,-6,0.288733670661938,1,0,1,1,32,0,8.3,1,1,1,2020,2820.93875
264,-8,0.797124716018737,1,0,1,1,32,,2.8,1,0,1,2019,2820.93875
264,3,0.919431519028905,1,0,1,1,32,0,3.3,1,0,1,2022,2820.93875
264,6,0,1,1,1,1,32,1,3.1,1,0,1,2023,2820.93875
264,-7,1.86957621820041,1,0,1,1,32,0,3.333333333,1,1,1,2020,2820.93875
264,4,0.803172348212098,1,0,1,1,32,0,2.9,1,0,1,2022,2820.93875
264,1,0.0893319644036936,1,0,1,1,32,0,2.833333333,1,0,1,2022,2820.93875
264,7,0,1,1,1,1,32,1,3.366666667,1,0,1,2023,2820.93875
264,5,0,1,1,1,1,32,0,3.333333333,1,0,1,2023,2820.93875
264,-5,0.553209459085207,1,0,1,1,32,0,5.933333333,1,1,1,2020,2820.93875
266,-4,2.44005922747892,1,0,1,1,42,1,6.533333333,1,0,1,2020,3188.55375
266,-3,2.14560284580431,1,0,1,1,42,0,5.7,1,0,1,2021,3188.55375
266,-5,0,1,0,1,1,42,1,9.1,1,0,1,2020,3188.55375
266,6,0,1,1,1,1,42,1,3.033333333,1,0,0,2023,3188.55375
266,2,3.10773810853902,1,0,1,1,42,0,2.966666667,1,0,0,2022,3188.55375
266,4,2.80215128880923,1,1,1,1,42,0,2.866666667,1,0,0,2022,3188.55375
266,7,0,1,1,1,1,42,1,3.3,1,0,0,2023,3188.55375
266,-6,0,1,0,1,1,42,1,14.46666667,1,0,1,2020,3188.55375
266,3,0.772999357467316,1,1,1,1,42,0,3.333333333,1,0,0,2022,3188.55375
266,5,0,1,1,1,1,42,0,3.266666667,1,0,0,2023,3188.55375
266,0,2.33627863416133,1,0,1,1,42,0,3.066666667,1,0,1,2021,3188.55375
266,1,3.28119605949876,1,0,1,1,42,0,3.366666667,1,0,0,2022,3188.55375
266,-8,0,1,0,1,1,42,,2.966666667,1,0,0,2019,3188.55375
266,-2,1.39027294114142,1,0,1,1,42,0,5.066666667,1,0,1,2021,3188.55375
266,-1,2.02406498557536,1,0,1,1,42,0,4.633333333,1,0,1,2021,3188.55375
266,-7,0,1,0,1,1,42,1,3.7,1,0,1,2020,3188.55375
267,-8,4.66848537740762,1,0,0,1,30,,2.566666667,1,0,1,2019,696.0975
267,-7,3.33151462259238,1,0,0,1,30,0,3.7,1,0,1,2020,696.0975
267,-6,0,1,0,0,1,30,1,10.93333333,1,0,1,2020,696.0975
267,-5,0,1,0,0,1,30,1,5,1,0,1,2020,696.0975
267,-4,0,1,0,0,1,30,1,3.366666667,1,0,1,2020,696.0975
267,-3,0,1,0,0,1,30,1,3.4,1,0,1,2021,696.0975
267,-2,0,1,0,0,1,30,1,3.1,1,0,1,2021,696.0975
267,-1,0,1,0,0,1,30,1,3.2,1,0,1,2021,696.0975
267,0,0,1,0,0,1,30,1,2.2,1,0,1,2021,696.0975
267,1,0,1,0,0,1,30,1,3.033333333,1,0,1,2022,696.0975
267,2,0,1,0,0,1,30,1,2.4,1,0,1,2022,696.0975
267,3,0,1,0,0,1,30,1,2.733333333,1,0,1,2022,696.0975
267,4,0,1,0,0,1,30,1,2.266666667,1,0,1,2022,696.0975
267,5,0,1,0,0,1,30,1,3.133333333,1,0,1,2023,696.0975
267,6,0,1,0,0,1,30,1,2.7,1,0,1,2023,696.0975
267,7,0,1,0,0,1,30,1,2.766666667,1,0,1,2023,696.0975
268,-3,0.98832282170628,0,0,1,0,44,0,5.7,1,1,1,2021,3403.96875
268,-2,0.996043221607131,0,0,1,0,44,0,5.066666667,1,1,1,2021,3403.96875
268,-1,1.10301835174016,0,0,1,0,44,0,4.633333333,1,1,1,2021,3403.96875
268,0,1.16640906295042,0,0,1,0,44,0,3.066666667,1,1,1,2021,3403.96875
268,1,1.29952720629412,0,0,1,0,44,0,3.366666667,1,1,1,2022,3403.96875
268,7,0,0,0,1,0,44,1,3.3,1,1,1,2023,3403.96875
268,-8,1.18508138478063,0,0,1,0,44,,2.966666667,1,1,1,2019,3403.96875
268,-7,1.03662232504338,0,0,1,0,44,0,3.7,1,1,1,2020,3403.96875
268,-6,0.780879671706739,0,0,1,0,44,0,14.46666667,1,1,1,2020,3403.96875
268,-5,0.997150752338722,0,0,1,0,44,0,9.1,1,1,1,2020,3403.96875
268,-4,0.91288147107696,0,0,1,0,44,0,6.533333333,1,1,1,2020,3403.96875
268,2,1.56363362619002,0,0,1,0,44,0,2.966666667,1,1,1,2022,3403.96875
268,3,1.14954933120347,0,0,1,0,44,0,3.333333333,1,1,1,2022,3403.96875
268,4,0.511643945027404,0,0,1,0,44,0,2.866666667,1,1,1,2022,3403.96875
268,5,0,0,0,1,0,44,0,3.266666667,1,1,1,2023,3403.96875
268,6,0,0,0,1,0,44,1,3.033333333,1,1,1,2023,3403.96875
270,-7,0.8137178172746,1,0,0,1,62,0,3.9,1,0,1,2020,5316.95375
270,4,1.33922737244047,1,1,0,1,62,0,2.833333333,1,0,0,2022,5316.95375
270,-8,1.31926105244004,1,0,0,1,62,,3.1,1,0,0,2019,5316.95375
270,5,0,1,1,0,1,62,0,3.466666667,1,0,0,2023,5316.95375
270,6,0,1,1,0,1,62,1,2.9,1,0,0,2023,5316.95375
270,7,0,1,1,0,1,62,1,3.1,1,0,0,2023,5316.95375
270,-6,1.27594677685507,1,0,0,1,62,0,9.833333333,1,0,1,2020,5316.95375
270,-5,1.0436859639789,1,0,0,1,62,0,5.966666667,1,0,1,2020,5316.95375
270,-4,1.156908690432,1,0,0,1,62,0,4.133333333,1,0,1,2020,5316.95375
270,-3,1.01435149779138,1,0,0,1,62,0,4.266666667,1,0,1,2021,5316.95375
270,0,0.748232951998125,1,0,0,1,62,0,2.5,1,0,1,2021,5316.95375
270,-2,1.06883382237432,1,0,0,1,62,0,3.833333333,1,0,1,2021,5316.95375
270,-1,0.307294378853681,1,0,0,1,62,0,3.766666667,1,0,1,2021,5316.95375
270,1,0.732865129774733,1,1,0,1,62,0,3.3,1,0,0,2022,5316.95375
270,2,1.01698270367689,1,1,0,1,62,0,2.833333333,1,0,0,2022,5316.95375
270,3,1.50015410609882,1,1,0,1,62,0,3.366666667,1,0,0,2022,5316.95375
271,2,1.07926883663958,1,1,1,0,38,0,2.966666667,1,0,0,2022,17164.76875
271,3,1.6953592806195,1,1,1,0,38,0,3.333333333,1,0,0,2022,17164.76875
271,4,1.66679612272667,1,1,1,0,38,0,2.866666667,1,0,0,2022,17164.76875
271,5,0,1,1,1,0,38,0,3.266666667,1,0,0,2023,17164.76875
271,6,0,1,1,1,0,38,1,3.033333333,1,0,0,2023,17164.76875
271,7,0,1,1,1,0,38,1,3.3,1,0,0,2023,17164.76875
271,-6,0.809024589975906,1,0,1,0,38,0,14.46666667,1,0,0,2020,17164.76875
271,-5,0.941719066270555,1,0,1,0,38,0,9.1,1,0,0,2020,17164.76875
271,-3,0.93634410309198,1,0,1,0,38,0,5.7,1,0,0,2021,17164.76875
271,-8,0.877153675606611,1,0,1,0,38,,2.966666667,1,0,0,2019,17164.76875
271,-7,0.983378817730941,1,0,1,0,38,0,3.7,1,0,0,2020,17164.76875
271,-4,1.46975414393509,1,0,1,0,38,0,6.533333333,1,0,0,2020,17164.76875
271,-2,0.904920434771368,1,0,1,0,38,0,5.066666667,1,0,0,2021,17164.76875
271,-1,1.07770516861755,1,0,1,0,38,0,4.633333333,1,0,0,2021,17164.76875
271,0,1.63114227798729,1,0,1,0,38,0,3.066666667,1,0,0,2021,17164.76875
271,1,1.4004989143824,1,1,1,0,38,0,3.366666667,1,0,0,2022,17164.76875
272,-8,0.556582978073896,1,0,0,1,65,,2.9,1,1,0,2019,704.2975
272,-7,1.241662791647,1,0,0,1,65,0,3.633333333,1,1,0,2020,704.2975
272,-6,0,1,0,0,1,65,0,14.13333333,1,1,0,2020,704.2975
272,-5,0,1,0,0,1,65,1,9.333333333,1,1,0,2020,704.2975
272,-4,0.0117137999211981,1,0,0,1,65,1,6.366666667,1,1,0,2020,704.2975
272,-3,0.837543793638342,1,0,0,1,65,0,5.566666667,1,1,0,2021,704.2975
272,-2,2.03720728811333,1,0,0,1,65,0,4.7,1,1,0,2021,704.2975
272,-1,3.31528934860623,1,0,0,1,65,0,4.4,1,1,0,2021,704.2975
272,0,10.2867041271622,1,0,0,1,65,0,2.866666667,1,1,0,2021,704.2975
272,1,8.84857606338231,1,0,0,1,65,0,3.233333333,1,1,0,2022,704.2975
272,2,12.8136192447084,1,0,0,1,65,0,2.966666667,1,1,0,2022,704.2975
272,3,13.3153816391511,1,1,0,1,65,0,3.366666667,1,1,0,2022,704.2975
272,4,10.175728296636,1,1,0,1,65,0,2.866666667,1,1,0,2022,704.2975
272,5,0,1,1,0,1,65,0,3.133333333,1,1,0,2023,704.2975
272,7,0,1,1,0,1,65,1,3.266666667,1,1,0,2023,704.2975
272,6,0,1,1,0,1,65,1,2.9,1,1,0,2023,704.2975
273,3,1.32500802072521,1,1,1,1,40,0,2.8,1,0,1,2022,3642.90625
273,7,0,1,1,1,1,40,1,2.766666667,1,0,1,2023,3642.90625
273,-1,1.14428143738258,1,0,1,1,40,0,2.4,1,0,1,2021,3642.90625
273,-2,1.15436953668517,1,0,1,1,40,0,3.533333333,1,0,1,2021,3642.90625
273,-6,1.02725674041159,1,0,1,1,40,0,6.1,1,0,1,2020,3642.90625
273,6,0,1,1,1,1,40,1,3.2,1,0,1,2023,3642.90625
273,2,1.90906367683769,1,1,1,1,40,0,3.166666667,1,0,1,2022,3642.90625
273,-4,0.745080936408946,1,0,1,1,40,0,4.066666667,1,0,1,2021,3642.90625
273,4,0,1,1,1,1,40,0,3.366666667,1,0,1,2023,3642.90625
273,5,0,1,1,1,1,40,1,2.966666667,1,0,1,2023,3642.90625
273,-3,0.915856673500725,1,0,1,1,40,0,3.533333333,1,0,1,2021,3642.90625
273,-7,0.858874696542081,1,0,1,1,40,0,9.933333333,1,0,1,2020,3642.90625
273,0,1.03763307112282,1,0,1,1,40,0,3.066666667,1,0,1,2022,3642.90625
273,1,0.995123055939197,1,0,1,1,40,0,2.7,1,0,1,2022,3642.90625
273,-5,1.08591045954037,1,0,1,1,40,0,4.366666667,1,0,1,2020,3642.90625
273,-8,1.06836951952854,1,0,1,1,40,,3.7,1,0,1,2020,3642.90625
274,-8,0,0,0,1,1,36,,2.966666667,1,0,1,2019,334.2375
274,-7,0,0,0,1,1,36,1,3.7,1,0,1,2020,334.2375
274,-6,0,0,0,1,1,36,1,14.46666667,1,0,1,2020,334.2375
274,-5,0,0,0,1,1,36,1,9.1,1,0,1,2020,334.2375
274,-4,2.39290923370358,0,0,1,1,36,1,6.533333333,1,0,1,2020,334.2375
274,2,3.06838700026179,0,0,1,1,36,1,2.966666667,1,0,1,2022,334.2375
274,3,0,0,0,1,1,36,0,3.333333333,1,0,1,2022,334.2375
274,4,0,0,0,1,1,36,1,2.866666667,1,0,1,2022,334.2375
274,5,0,0,0,1,1,36,1,3.266666667,1,0,1,2023,334.2375
274,6,0,0,0,1,1,36,1,3.033333333,1,0,1,2023,334.2375
274,7,0,0,0,1,1,36,1,3.3,1,0,1,2023,334.2375
274,-2,0,0,0,1,1,36,0,5.066666667,1,0,1,2021,334.2375
274,-1,0,0,0,1,1,36,1,4.633333333,1,0,1,2021,334.2375
274,0,0,0,0,1,1,36,1,3.066666667,1,0,1,2021,334.2375
274,1,0,0,0,1,1,36,1,3.366666667,1,0,1,2022,334.2375
274,-3,5.60709076629642,0,0,1,1,36,0,5.7,1,0,1,2021,334.2375
275,-3,0.901704679744741,0,0,0,1,38,0,5.7,1,0,1,2021,6769.6
275,-2,1.05351128574805,0,0,0,1,38,0,5.066666667,1,0,1,2021,6769.6
275,-1,1.10042543134011,0,0,0,1,38,0,4.633333333,1,0,1,2021,6769.6
275,0,0.980343004017963,0,0,0,1,38,0,3.066666667,1,0,1,2021,6769.6
275,1,0.854926435830773,0,0,0,1,38,0,3.366666667,1,0,1,2022,6769.6
275,2,1.083873493264,0,0,0,1,38,0,2.966666667,1,0,1,2022,6769.6
275,3,1.26956393287639,0,0,0,1,38,0,3.333333333,1,0,1,2022,6769.6
275,4,1.06018080831955,0,0,0,1,38,0,2.866666667,1,0,1,2022,6769.6
275,5,0,0,0,0,1,38,0,3.266666667,1,0,1,2023,6769.6
275,6,0,0,0,0,1,38,1,3.033333333,1,0,1,2023,6769.6
275,7,0,0,0,0,1,38,1,3.3,1,0,1,2023,6769.6
275,-4,1.04510458520444,0,0,0,1,38,0,6.533333333,1,0,1,2020,6769.6
275,-7,0.831179094776649,0,0,0,1,38,0,3.7,1,0,1,2020,6769.6
275,-6,1.20430896951075,0,0,0,1,38,0,14.46666667,1,0,1,2020,6769.6
275,-5,0.875788820609785,0,0,0,1,38,0,9.1,1,0,1,2020,6769.6
275,-8,0.987977133065469,0,0,0,1,38,,2.966666667,1,0,1,2019,6769.6
277,-4,1.11609294602914,0,0,1,0,34,0,3.15,1,0,0,2020,2647.3261125
277,2,0,0,0,1,0,34,1,2.216666667,1,0,0,2022,2647.3261125
277,3,0,0,0,1,0,34,1,2.883333333,1,0,0,2022,2647.3261125
277,4,2.04734882280205,0,0,1,0,34,1,2.383333333,1,0,0,2022,2647.3261125
277,5,0,0,0,1,0,34,0,2.883333333,1,0,0,2023,2647.3261125
277,6,0,0,0,1,0,34,1,2.583333333,1,0,0,2023,2647.3261125
277,7,0,0,0,1,0,34,1,2.766666667,1,0,0,2023,2647.3261125
277,-8,1.06680850034489,0,0,1,0,34,,2.316666667,1,0,0,2019,2647.3261125
277,-7,1.10157301219156,0,0,1,0,34,0,2.983333333,1,0,0,2020,2647.3261125
277,-6,1.4222418546102,0,0,1,0,34,0,6.433333333,1,0,0,2020,2647.3261125
277,-5,1.89135293017286,0,0,1,0,34,0,4.483333333,1,0,0,2020,2647.3261125
277,-3,1.40193079442531,0,0,1,0,34,1,2.95,1,0,0,2021,2647.3261125
277,-2,0,0,0,1,0,34,1,2.766666667,1,0,0,2021,2647.3261125
277,-1,0,0,0,1,0,34,1,2.933333333,1,0,0,2021,2647.3261125
277,0,0,0,0,1,0,34,1,1.833333333,1,0,0,2021,2647.3261125
277,1,0,0,0,1,0,34,1,2.183333333,1,0,0,2022,2647.3261125
278,-8,5.3763024848427,0,0,1,1,26,,2.966666667,1,0,1,2019,1126.9325
278,-7,2.62458487975101,0,0,1,1,26,0,3.7,1,0,1,2020,1126.9325
278,-6,0,0,0,1,1,26,0,14.46666667,1,0,1,2020,1126.9325
278,-5,0,0,0,1,1,26,1,9.1,1,0,1,2020,1126.9325
278,7,0,0,1,1,1,26,1,3.3,1,0,1,2023,1126.9325
278,-4,0,0,0,1,1,26,1,6.533333333,1,0,1,2020,1126.9325
278,-3,0,0,0,1,1,26,1,5.7,1,0,1,2021,1126.9325
278,-2,0,0,0,1,1,26,1,5.066666667,1,0,1,2021,1126.9325
278,-1,0,0,0,1,1,26,1,4.633333333,1,0,1,2021,1126.9325
278,0,0,0,0,1,1,26,1,3.066666667,1,0,1,2021,1126.9325
278,1,0.907995820512764,0,0,1,1,26,1,3.366666667,1,0,1,2022,1126.9325
278,2,1.96329416358123,0,0,1,1,26,0,2.966666667,1,0,1,2022,1126.9325
278,3,0,0,1,1,1,26,0,3.333333333,1,0,1,2022,1126.9325
278,4,0,0,1,1,1,26,1,2.866666667,1,0,1,2022,1126.9325
278,5,0,0,1,1,1,26,1,3.266666667,1,0,1,2023,1126.9325
278,6,0,0,1,1,1,26,1,3.033333333,1,0,1,2023,1126.9325
279,-3,1.09713120600806,1,0,1,1,40,0,3.75,1,0,1,2021,2996.6425
279,-2,1.07410543633416,1,0,1,1,40,0,3.45,1,0,1,2021,2996.6425
279,-1,1.41390239242753,1,0,1,1,40,0,3.533333333,1,0,1,2021,2996.6425
279,0,1.58440988539674,1,0,1,1,40,0,2.266666667,1,0,1,2021,2996.6425
279,1,2.28076255342437,1,0,1,1,40,0,2.8,1,0,0,2022,2996.6425
279,-7,1.25100007758683,1,0,1,1,40,0,3.65,1,0,1,2020,2996.6425
279,-6,0.989180391054322,1,0,1,1,40,0,8.466666667,1,0,1,2020,2996.6425
279,-5,1.18874039862947,1,0,1,1,40,0,5.783333333,1,0,1,2020,2996.6425
279,-4,0.985940097959633,1,0,1,1,40,0,4.033333333,1,0,1,2020,2996.6425
279,2,2.21159514356484,1,0,1,1,40,0,2.616666667,1,0,0,2022,2996.6425
279,3,2.57650687394309,1,0,1,1,40,0,3.266666667,1,0,0,2022,2996.6425
279,4,2.79112039557605,1,0,1,1,40,0,2.616666667,1,0,0,2022,2996.6425
279,5,0,1,0,1,1,40,0,3.216666667,1,0,0,2023,2996.6425
279,6,0,1,0,1,1,40,1,2.9,1,0,0,2023,2996.6425
279,7,0,1,0,1,1,40,1,3.25,1,0,0,2023,2996.6425
280,-7,0.89087981331611,0,0,1,1,51,0,3.333333333,1,0,0,2020,7559.3025
280,-6,1.42648081618641,0,0,1,1,51,0,8.3,1,0,0,2020,7559.3025
280,-5,0.896449110218833,0,0,1,1,51,0,5.933333333,1,0,0,2020,7559.3025
280,-4,1.20959440371648,0,0,1,1,51,0,4.4,1,0,0,2020,7559.3025
280,-3,1.18477465348159,0,0,1,1,51,0,3.866666667,1,0,0,2021,7559.3025
280,-2,1.20516674653515,0,0,1,1,51,0,3.433333333,1,0,0,2021,7559.3025
280,-1,1.18665445654543,0,0,1,1,51,0,3.8,1,0,0,2021,7559.3025
280,0,1.65529028637232,0,0,1,1,51,0,2.566666667,1,0,0,2021,7559.3025
280,1,1.28892050556252,0,0,1,1,51,0,2.833333333,1,0,0,2022,7559.3025
280,2,1.19777453012365,0,0,1,1,51,0,2.8,1,0,0,2022,7559.3025
280,3,1.3599363168758,0,0,1,1,51,0,3.3,1,0,0,2022,7559.3025
280,4,1.33385189969577,0,0,1,1,51,0,2.9,1,0,0,2022,7559.3025
280,5,0,0,0,1,1,51,0,3.333333333,1,0,0,2023,7559.3025
280,6,0,0,0,1,1,51,1,3.1,1,0,0,2023,7559.3025
280,7,0,0,0,1,1,51,1,3.366666667,1,0,0,2023,7559.3025
281,-8,0.769216448013504,1,0,0,1,81,,4.733333333,1,0,1,2020,4028.45
281,-7,1.16738447790093,1,0,0,1,81,0,11.06666667,1,0,1,2020,4028.45
281,-6,1.13617396269036,1,0,0,1,81,0,8.133333333,1,0,1,2020,4028.45
281,-5,1.06850277401978,1,0,0,1,81,0,5.866666667,1,0,1,2020,4028.45
281,-4,0.892037880574415,1,0,0,1,81,0,4.733333333,1,0,1,2021,4028.45
281,-2,0.823743623478013,1,0,0,1,81,0,4.4,1,0,1,2021,4028.45
281,-1,1.3766585163028,1,0,0,1,81,0,2.833333333,1,0,1,2021,4028.45
281,-3,0.766282317020194,1,0,0,1,81,0,4.6,1,0,1,2021,4028.45
281,0,1.042994203726,1,0,0,1,81,0,3.2,1,0,0,2022,4028.45
281,1,0.699189514577567,1,0,0,1,81,0,3,1,0,0,2022,4028.45
281,2,1.18447293624099,1,0,0,1,81,0,3.533333333,1,0,0,2022,4028.45
281,3,1.21564621628666,1,0,0,1,81,0,3.066666667,1,0,0,2022,4028.45
281,4,0,1,0,0,1,81,0,3.466666667,1,0,0,2023,4028.45
281,6,0,1,0,0,1,81,1,3.433333333,1,0,0,2023,4028.45
281,7,0,1,0,0,1,81,1,2.866666667,1,0,0,2023,4028.45
281,5,0,1,0,0,1,81,1,3.233333333,1,0,0,2023,4028.45
282,6,0,0,0,1,0,32,1,3.033333333,1,0,1,2023,8444.44
282,-3,1.20738853020449,0,0,1,0,32,0,5.7,1,1,1,2021,8444.44
282,-2,1.22364301244369,0,0,1,0,32,0,5.066666667,1,1,1,2021,8444.44
282,-1,1.16557403451265,0,0,1,0,32,0,4.633333333,1,1,1,2021,8444.44
282,0,1.23861262558559,0,0,1,0,32,0,3.066666667,1,1,1,2021,8444.44
282,1,1.31479648147183,0,0,1,0,32,0,3.366666667,1,0,1,2022,8444.44
282,2,1.51579263989086,0,0,1,0,32,0,2.966666667,1,0,1,2022,8444.44
282,3,1.6332119122168,0,0,1,0,32,0,3.333333333,1,0,1,2022,8444.44
282,4,1.42172127459014,0,0,1,0,32,0,2.866666667,1,0,1,2022,8444.44
282,5,0,0,0,1,0,32,0,3.266666667,1,0,1,2023,8444.44
282,7,0,0,0,1,0,32,1,3.3,1,0,1,2023,8444.44
282,-5,1.2121987958941,0,0,1,0,32,0,9.1,1,1,1,2020,8444.44
282,-7,0.765335534387123,0,0,1,0,32,0,3.7,1,1,1,2020,8444.44
282,-6,1.22407169687984,0,0,1,0,32,0,14.46666667,1,1,1,2020,8444.44
282,-4,1.2017883956781,0,0,1,0,32,0,6.533333333,1,1,1,2020,8444.44
285,-4,0.631578947368421,0,0,0,0,37,0,3.333333333,1,1,1,2021,9500
285,-3,0.631578947368421,0,0,0,0,37,0,3.033333333,1,1,1,2021,9500
285,-2,1.89473684210526,0,0,0,0,37,0,3.033333333,1,1,1,2021,9500
285,-1,1.89473684210526,0,0,0,0,37,0,1.933333333,1,1,1,2021,9500
285,0,1.89473684210526,0,0,0,0,37,0,2.333333333,1,1,1,2022,9500
285,1,1.89473684210526,0,0,0,0,37,0,2.2,1,1,1,2022,9500
285,2,1.89473684210526,0,0,0,0,37,0,2.7,1,1,1,2022,9500
285,3,1.89473684210526,0,0,0,0,37,0,2.3,1,1,1,2022,9500
285,4,0,0,0,0,0,37,0,2.766666667,1,1,1,2023,9500
285,5,0,0,0,0,0,37,1,2.6,1,1,1,2023,9500
285,6,0,0,0,0,0,37,1,2.833333333,1,1,1,2023,9500
285,7,0,0,0,0,0,37,1,2.4,1,1,1,2023,9500
285,-8,0,0,0,0,0,37,,2.766666667,1,1,1,2020,9500
285,-7,1.26315789473684,0,0,0,0,37,1,8.7,1,1,1,2020,9500
285,-6,0.315789473684211,0,0,0,0,37,0,5.3,1,1,1,2020,9500
285,-5,1.36842105263158,0,0,0,0,37,0,3.566666667,1,1,1,2020,9500
286,-7,0.271995899021044,1,0,1,0,59,0,14.46666667,0,0,0,2020,653.5025
286,-6,0.413158327626903,1,0,1,0,59,0,9.1,0,0,0,2020,653.5025
286,-5,1.45762257986771,1,0,1,0,59,0,6.533333333,0,0,0,2020,653.5025
286,7,0,1,0,1,0,59,1,2.833333333,0,0,0,2023,653.5025
286,-8,0.576508888642354,1,0,1,0,59,,3.7,0,0,0,2020,653.5025
286,-4,0.158377358923646,1,0,1,0,59,0,5.7,0,0,0,2021,653.5025
286,-3,0,1,0,1,0,59,0,5.066666667,0,0,0,2021,653.5025
286,-2,0,1,0,1,0,59,1,4.633333333,0,0,0,2021,653.5025
286,-1,5.12233694591834,1,0,1,0,59,1,3.066666667,0,0,0,2021,653.5025
286,0,11.7382412462079,1,0,1,0,59,0,3.366666667,0,0,0,2022,653.5025
286,1,2.22149111900873,1,0,1,0,59,0,2.966666667,0,0,0,2022,653.5025
286,2,0,1,0,1,0,59,0,3.333333333,0,0,0,2022,653.5025
286,3,3.600812544711,1,0,1,0,59,1,2.866666667,0,0,0,2022,653.5025
286,4,0,1,0,1,0,59,0,3.266666667,0,0,0,2023,653.5025
286,5,0,1,0,1,0,59,1,3.033333333,0,0,0,2023,653.5025
286,6,0,1,0,1,0,59,1,3.3,0,0,0,2023,653.5025
287,-3,1.06426600082574,1,0,0,1,38,0,2.633333333,1,0,1,2021,8831.43875
287,1,0,1,1,0,1,38,1,2.233333333,1,0,1,2022,8831.43875
287,7,0,1,1,0,1,38,1,2.2,1,0,1,2023,8831.43875
287,-2,0.818666154481341,1,0,0,1,38,1,2.933333333,1,0,1,2021,8831.43875
287,6,0,1,1,0,1,38,1,2.733333333,1,0,1,2023,8831.43875
287,0,0,1,1,0,1,38,1,2.133333333,1,0,1,2022,8831.43875
287,-4,1.10924394963391,1,0,0,1,38,0,2.7,1,0,1,2021,8831.43875
287,4,0,1,1,0,1,38,1,2.633333333,1,0,1,2023,8831.43875
287,-1,0,1,0,0,1,38,1,1.733333333,1,0,1,2021,8831.43875
287,-8,1.12801099367869,1,0,0,1,38,,2.533333333,1,0,1,2020,8831.43875
287,-7,0.978223395366921,1,0,0,1,38,0,4.4,1,0,1,2020,8831.43875
287,-6,1.766784602339,1,0,0,1,38,0,3.833333333,1,0,1,2020,8831.43875
287,-5,1.13480490367439,1,0,0,1,38,0,3.033333333,1,0,1,2020,8831.43875
287,3,0,1,1,0,1,38,1,2.266666667,1,0,1,2022,8831.43875
287,2,0,1,1,0,1,38,1,2.766666667,1,0,1,2022,8831.43875
287,5,0,1,1,0,1,38,1,2.5,1,0,1,2023,8831.43875
288,4,0,0,1,1,0,46,1,3.266666667,0,0,0,2023,5821.9375
288,5,0,0,1,1,0,46,1,3.033333333,0,0,0,2023,5821.9375
288,6,0,0,1,1,0,46,1,3.3,0,0,0,2023,5821.9375
288,7,0,0,1,1,0,46,1,2.833333333,0,0,0,2023,5821.9375
288,-8,0.664898927547745,0,0,1,0,46,,3.7,0,0,0,2020,5821.9375
288,-7,0.989172418975642,0,0,1,0,46,0,14.46666667,0,0,0,2020,5821.9375
288,-6,0.698083756481412,0,0,1,0,46,0,9.1,0,0,0,2020,5821.9375
288,-5,1.00239825659413,0,0,1,0,46,0,6.533333333,0,0,0,2020,5821.9375
288,-3,1.39410634346384,0,0,1,0,46,0,5.066666667,0,0,0,2021,5821.9375
288,-2,1.36396173954117,0,0,1,0,46,0,4.633333333,0,0,0,2021,5821.9375
288,-1,0.992951229723782,0,0,1,0,46,0,3.066666667,0,0,0,2021,5821.9375
288,0,0.329787119837683,0,0,1,0,46,0,3.366666667,0,0,0,2022,5821.9375
288,1,0.299556633852562,0,0,1,0,46,0,2.966666667,0,0,0,2022,5821.9375
288,2,0,0,1,1,0,46,0,3.333333333,0,0,0,2022,5821.9375
288,3,0,0,1,1,0,46,1,2.866666667,0,0,0,2022,5821.9375
288,-4,0.894427327672274,0,0,1,0,46,0,5.7,0,0,0,2021,5821.9375
289,-8,0,1,0,0,1,57,,2.766666667,1,0,1,2020,1489.88625
289,-7,0,1,0,0,1,57,1,8.7,1,0,1,2020,1489.88625
289,-6,2.67000249180097,1,0,0,1,57,1,5.3,1,0,1,2020,1489.88625
289,-5,0.399359347064247,1,0,0,1,57,0,3.566666667,1,0,1,2020,1489.88625
289,-4,0.541853446865491,1,0,0,1,57,0,3.333333333,1,0,1,2021,1489.88625
